product_id,category,color1,color2,color3,color4,color5
5347,Bag,Pale Violet Red,Rosy Brown,Light Coral,Indian Red,Salmon
5348,Bag,Rosy Brown,Dark Gray,Light Slate Gray,Gray,Cadet Blue
5349,Bag,Pink,Light Pink,Light Gray,Peachpuff,Thistle
5350,Bag,Gray,Light Slate Gray,Slate Gray,Rosy Brown,Cadet Blue
5351,Bag,Gray,Light Slate Gray,Slate Gray,Rosy Brown,Cadet Blue
5352,Bag,Gray,Light Slate Gray,Slate Gray,Dim Gray,Rosy Brown
5353,Bag,Light Gray,Gainsboro,Pink,Thistle,Light Pink
5354,Bag,Rosy Brown,Light Slate Gray,Gray,Dark Gray,Slate Gray
5355,Bag,Gray,Dim Gray,Slate Gray,Sienna,Light Slate Gray
5356,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5357,Bag,Silver,Light Gray,Tan,Thistle,Burly Wood
5358,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5359,Bag,Light Gray,Gainsboro,Silver,Peachpuff,Pink
5360,Bag,Rosy Brown,Dark Gray,Tan,Cadet Blue,Gray
5361,Bag,Gray,Rosy Brown,Light Slate Gray,Dark Gray,Slate Gray
5362,Bag,Dark Gray,Silver,Tan,Lightsteel Blue,Dark Sea Green
5363,Bag,Light Gray,Silver,Light Blue,Lightsteel Blue,Gainsboro
5364,Bag,Light Slate Gray,Gray,Rosy Brown,Cadet Blue,Dark Gray
5365,Bag,Rosy Brown,Dark Gray,Light Slate Gray,Gray,Cadet Blue
5366,Bag,Rosy Brown,Dark Gray,Tan,Cadet Blue,Gray
5367,Bag,Rosy Brown,Dark Gray,Light Slate Gray,Gray,Cadet Blue
5368,Bag,Gray,Light Slate Gray,Slate Gray,Dim Gray,Rosy Brown
5369,Bag,Rosy Brown,Light Coral,Indian Red,Pale Violet Red,Dark Salmon
5370,Bag,Rosy Brown,Dark Gray,Tan,Dark Salmon,Silver
5371,Bag,Gray,Rosy Brown,Light Slate Gray,Slate Gray,Dim Gray
5372,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5373,Bag,Rosy Brown,Dark Gray,Gray,Light Slate Gray,Cadet Blue
5374,Bag,Dim Gray,Gray,Slate Gray,Light Slate Gray,Teal
5375,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5376,Bag,Gray,Dim Gray,Slate Gray,Light Slate Gray,Teal
5377,Bag,Dark Gray,Rosy Brown,Silver,Tan,Lightsteel Blue
5378,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5379,Bag,Rosy Brown,Dark Gray,Tan,Cadet Blue,Gray
5380,Bag,Gray,Light Slate Gray,Slate Gray,Rosy Brown,Dim Gray
5381,Bag,Rosy Brown,Dark Gray,Tan,Cadet Blue,Gray
5382,Bag,Rosy Brown,Dark Salmon,Dark Gray,Tan,Burly Wood
5383,Bag,Gray,Light Slate Gray,Rosy Brown,Cadet Blue,Slate Gray
5384,Bag,White Smoke,Ghost White,Alice Blue,Seashell,Lavender Blush
5385,Bag,Pink,Light Gray,Thistle,Silver,Light Pink
5386,Bag,Gray,Light Slate Gray,Slate Gray,Rosy Brown,Dim Gray
5387,Bag,Dim Gray,Gray,Slate Gray,Light Slate Gray,Teal
5388,Bag,Steel Blue,Dim Gray,Slate Gray,Light Slate Gray,Gray
5389,Bag,Dark Gray,Silver,Tan,Rosy Brown,Lightsteel Blue
5390,Bag,Rosy Brown,Dark Gray,Dark Salmon,Light Coral,Tan
5391,Bag,Rosy Brown,Dark Gray,Gray,Light Slate Gray,Cadet Blue
5392,Bag,Gray,Slate Gray,Light Slate Gray,Dim Gray,Steel Blue
5393,Bag,Gray,Slate Gray,Light Slate Gray,Dim Gray,Rosy Brown
5394,Bag,Rosy Brown,Dark Gray,Light Slate Gray,Cadet Blue,Gray
5395,Bag,Tan,Dark Salmon,Burly Wood,Dark Gray,Rosy Brown
5396,Bag,Dim Gray,Gray,Slate Gray,Light Slate Gray,Teal
5397,Bag,Rosy Brown,Dark Gray,Light Slate Gray,Gray,Cadet Blue
5398,Bag,Dark Gray,Silver,Lightsteel Blue,Tan,Thistle
5399,Bag,Goldenrod,Sandy Brown,Dark Khaki,Burly Wood,Orange
5400,Bag,Rosy Brown,Dark Gray,Light Slate Gray,Gray,Cadet Blue
5401,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5402,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5403,Bag,Indian Red,Light Coral,Pale Violet Red,Salmon,Tomato
5404,Bag,Gray,Light Slate Gray,Slate Gray,Dim Gray,Rosy Brown
5405,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5406,Bag,Dim Gray,Gray,Slate Gray,Dark Slate Gray,Darkolive Green
5407,Bag,Dim Gray,Gray,Slate Gray,Teal,Darkolive Green
5408,Bag,Tan,Dark Khaki,Burly Wood,Dark Sea Green,Dark Salmon
5409,Bag,Gray,Light Slate Gray,Slate Gray,Dim Gray,Rosy Brown
5410,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5411,Bag,Linen,Misty Rose,White Smoke,Antique White,Lavender Blush
5412,Bag,Light Gray,Gainsboro,Silver,Thistle,Light Blue
5413,Bag,Light Gray,Gainsboro,Peachpuff,Misty Rose,Pink
5414,Bag,Rosy Brown,Dark Gray,Light Slate Gray,Gray,Cadet Blue
5415,Bag,Gray,Light Slate Gray,Slate Gray,Dim Gray,Rosy Brown
5416,Bag,Light Gray,Silver,Gainsboro,Thistle,Tan
5417,Bag,Dark Gray,Silver,Tan,Rosy Brown,Thistle
5418,Bag,Lightsteel Blue,Silver,Thistle,Light Gray,Light Blue
5419,Bag,Gray,Light Slate Gray,Slate Gray,Rosy Brown,Cadet Blue
5420,Bag,Gray,Light Slate Gray,Slate Gray,Rosy Brown,Cadet Blue
5421,Bag,Rosy Brown,Dark Salmon,Light Coral,Dark Gray,Salmon
5422,Bag,Light Gray,Silver,Light Blue,Lightsteel Blue,Gainsboro
5423,Bag,Dark Gray,Silver,Thistle,Lightsteel Blue,Tan
5424,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5425,Bag,Gray,Light Slate Gray,Slate Gray,Rosy Brown,Cadet Blue
5426,Bag,Gray,Rosy Brown,Peru,Light Slate Gray,Slate Gray
5427,Bag,Rosy Brown,Dark Gray,Tan,Cadet Blue,Gray
5428,Bag,Rosy Brown,Dark Gray,Gray,Dark Salmon,Tan
5429,Bag,Gray,Rosy Brown,Indian Red,Light Slate Gray,Slate Gray
5430,Bag,Dark Gray,Rosy Brown,Tan,Silver,Dark Salmon
5431,Bag,Dark Gray,Thistle,Rosy Brown,Silver,Plum
5432,Bag,Gray,Dim Gray,Slate Gray,Light Slate Gray,Darkolive Green
5433,Bag,Tan,Dark Khaki,Burly Wood,Dark Sea Green,Dark Salmon
5434,Bag,Dark Gray,Rosy Brown,Silver,Lightsteel Blue,Thistle
5435,Bag,Indian Red,Chocolate,Crimson,Tomato,Sienna
5436,Bag,Rosy Brown,Dark Gray,Light Slate Gray,Gray,Cadet Blue
5437,Bag,Rosy Brown,Dark Salmon,Dark Gray,Tan,Light Coral
5438,Bag,Gray,Dim Gray,Slate Gray,Light Slate Gray,Rosy Brown
5439,Bag,Gray,Light Slate Gray,Slate Gray,Dim Gray,Rosy Brown
5440,Bag,Rosy Brown,Peru,Gray,Dark Salmon,Dark Gray
5441,Bag,Peru,Rosy Brown,Dark Salmon,Gray,Tan
5442,Bag,Rosy Brown,Gray,Light Slate Gray,Dark Gray,Slate Gray
5443,Bag,Silver,Light Gray,Thistle,Tan,Gainsboro
5444,Bag,Light Gray,Gainsboro,Silver,Peachpuff,Pink
5445,Bag,Silver,Light Gray,Thistle,Pink,Lightsteel Blue
5446,Bag,Rosy Brown,Dark Gray,Light Slate Gray,Gray,Cadet Blue
5447,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5448,Bag,Goldenrod,Sandy Brown,Dark Khaki,Burly Wood,Orange
5449,Bag,Tan,Dark Khaki,Burly Wood,Dark Sea Green,Dark Salmon
5450,Bag,Rosy Brown,Dark Gray,Light Slate Gray,Gray,Cadet Blue
5451,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5452,Bag,Rosy Brown,Dark Gray,Light Slate Gray,Gray,Cadet Blue
5453,Bag,Rosy Brown,Dark Gray,Tan,Cadet Blue,Gray
5454,Bag,Rosy Brown,Indian Red,Pale Violet Red,Gray,Light Coral
5455,Bag,Dim Gray,Gray,Slate Gray,Light Slate Gray,Teal
5456,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5457,Bag,Light Slate Gray,Slate Gray,Gray,Steel Blue,Rosy Brown
5458,Bag,Light Slate Gray,Slate Gray,Gray,Steel Blue,Rosy Brown
5459,Bag,Dark Gray,Silver,Tan,Rosy Brown,Thistle
5460,Bag,Light Gray,Silver,Light Blue,Lightsteel Blue,Gainsboro
5461,Bag,Gray,Dim Gray,Slate Gray,Light Slate Gray,Teal
5462,Bag,Light Slate Gray,Gray,Rosy Brown,Cadet Blue,Dark Gray
5463,Bag,Rosy Brown,Dark Gray,Light Slate Gray,Gray,Cadet Blue
5464,Bag,Dim Gray,Gray,Slate Gray,Light Slate Gray,Darkolive Green
5465,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5466,Bag,Indian Red,Rosy Brown,Light Coral,Pale Violet Red,Salmon
5467,Bag,Rosy Brown,Dark Gray,Light Slate Gray,Gray,Cadet Blue
5468,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5469,Bag,Dark Gray,Rosy Brown,Cadet Blue,Light Slate Gray,Gray
5470,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5471,Bag,Gray,Light Slate Gray,Slate Gray,Dim Gray,Rosy Brown
5472,Bag,Dark Gray,Silver,Tan,Lightsteel Blue,Dark Sea Green
5473,Bag,Gray,Rosy Brown,Dim Gray,Light Slate Gray,Slate Gray
5474,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5475,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5476,Bag,Rosy Brown,Gray,Dark Gray,Dark Salmon,Light Slate Gray
5477,Bag,Silver,Dark Gray,Thistle,Lightsteel Blue,Tan
5478,Bag,Dim Gray,Dark Slate Gray,Slate Gray,Steel Blue,Teal
5479,Bag,Dim Gray,Gray,Slate Gray,Teal,Light Slate Gray
5480,Bag,Dark Gray,Rosy Brown,Silver,Thistle,Lightsteel Blue
5481,Bag,Gray,Slate Gray,Light Slate Gray,Dim Gray,Rosy Brown
5482,Bag,Rosy Brown,Dark Gray,Light Slate Gray,Gray,Cadet Blue
5483,Bag,Sienna,Dim Gray,Indian Red,Gray,Saddle Brown
5484,Bag,Rosy Brown,Dark Gray,Tan,Cadet Blue,Gray
5485,Bag,Rosy Brown,Dark Gray,Gray,Light Slate Gray,Cadet Blue
5486,Bag,Gray,Dim Gray,Slate Gray,Light Slate Gray,Rosy Brown
5487,Bag,Dark Gray,Silver,Tan,Lightsteel Blue,Dark Sea Green
5488,Bag,Rosy Brown,Dark Gray,Dark Salmon,Tan,Peru
5489,Bag,Rosy Brown,Light Slate Gray,Dark Gray,Gray,Cadet Blue
5490,Bag,Gray,Rosy Brown,Light Slate Gray,Slate Gray,Dim Gray
5491,Bag,Dark Gray,Silver,Tan,Lightsteel Blue,Thistle
5492,Bag,Light Gray,Gainsboro,Peachpuff,Misty Rose,Pink
5493,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5494,Bag,Gray,Rosy Brown,Light Slate Gray,Slate Gray,Dim Gray
5495,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5496,Bag,Tan,Dark Gray,Burly Wood,Dark Khaki,Dark Sea Green
5497,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5498,Bag,Rosy Brown,Dark Gray,Light Slate Gray,Gray,Cadet Blue
5499,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5500,Bag,Gray,Light Slate Gray,Cadet Blue,Slate Gray,Dark Cyan
5501,Bag,Gray,Rosy Brown,Sienna,Dim Gray,Slate Gray
5502,Bag,Rosy Brown,Light Slate Gray,Dark Gray,Gray,Cadet Blue
5503,Bag,Dark Gray,Silver,Lightsteel Blue,Thistle,Tan
5504,Bag,Rosy Brown,Dark Gray,Tan,Cadet Blue,Gray
5505,Bag,Rosy Brown,Peru,Gray,Dark Salmon,Dark Gray
5506,Bag,Rosy Brown,Dark Salmon,Dark Gray,Peru,Tan
5507,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5508,Bag,Light Slate Gray,Gray,Rosy Brown,Slate Gray,Cadet Blue
5509,Bag,Tan,Dark Gray,Silver,Burly Wood,Dark Sea Green
5510,Bag,Dark Gray,Rosy Brown,Light Slate Gray,Cadet Blue,Gray
5511,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5512,Bag,Rosy Brown,Dark Gray,Dark Salmon,Tan,Gray
5513,Bag,Rosy Brown,Light Slate Gray,Dark Gray,Gray,Cadet Blue
5514,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5515,Bag,Gray,Light Slate Gray,Slate Gray,Dim Gray,Rosy Brown
5516,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5517,Bag,Rosy Brown,Dark Gray,Light Slate Gray,Gray,Cadet Blue
5518,Bag,Light Gray,Silver,Light Blue,Lightsteel Blue,Gainsboro
5519,Bag,Dark Gray,Silver,Tan,Lightsteel Blue,Dark Sea Green
5520,Bag,Dark Slate Gray,Dim Gray,Dark Slate Blue,Rebeccapurple,Saddle Brown
5521,Bag,Dim Gray,Gray,Slate Gray,Sienna,Darkolive Green
5522,Bag,Gray,Dim Gray,Sienna,Slate Gray,Light Slate Gray
5523,Bag,Gray,Rosy Brown,Light Slate Gray,Slate Gray,Dim Gray
5524,Bag,Light Gray,Silver,Light Blue,Lightsteel Blue,Gainsboro
5525,Bag,Rosy Brown,Dark Salmon,Light Coral,Dark Gray,Tan
5526,Bag,Rosy Brown,Dark Gray,Gray,Light Slate Gray,Dark Salmon
5527,Bag,Silver,Dark Gray,Lightsteel Blue,Thistle,Tan
5528,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5529,Bag,Rosy Brown,Dark Gray,Light Slate Gray,Gray,Cadet Blue
5530,Bag,Gray,Light Slate Gray,Slate Gray,Dim Gray,Rosy Brown
5531,Bag,Rosy Brown,Dark Gray,Light Slate Gray,Gray,Cadet Blue
5532,Bag,Gray,Light Slate Gray,Rosy Brown,Slate Gray,Cadet Blue
5533,Bag,Dark Gray,Light Slate Gray,Cadet Blue,Rosy Brown,Slate Gray
5534,Bag,Light Gray,Gainsboro,Powder Blue,Light Blue,Silver
5535,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5536,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5537,Bag,Light Gray,Gainsboro,Peachpuff,Wheat,Bisque
5538,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5539,Bag,Rosy Brown,Dark Gray,Tan,Cadet Blue,Gray
5540,Bag,Dark Gray,Tan,Dark Salmon,Light Pink,Rosy Brown
5541,Bag,Light Gray,Gainsboro,Thistle,Silver,Pink
5542,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5543,Bag,Tan,Dark Khaki,Burly Wood,Dark Sea Green,Dark Salmon
5544,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5545,Bag,Rosy Brown,Dark Gray,Tan,Cadet Blue,Gray
5546,Bag,Rosy Brown,Dark Gray,Tan,Cadet Blue,Gray
5547,Bag,Rosy Brown,Peru,Gray,Dark Salmon,Dark Gray
5548,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5549,Bag,Light Gray,Gainsboro,Silver,Peachpuff,Pink
5550,Bag,Light Gray,Silver,Light Blue,Lightsteel Blue,Gainsboro
5551,Bag,Misty Rose,Lavender,Lavender Blush,White Smoke,Linen
5552,Bag,Rosy Brown,Dark Gray,Tan,Cadet Blue,Gray
5553,Bag,Rosy Brown,Indian Red,Pale Violet Red,Gray,Light Coral
5554,Bag,Rosy Brown,Dark Gray,Tan,Cadet Blue,Gray
5555,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5556,Bag,Light Slate Gray,Gray,Slate Gray,Cadet Blue,Rosy Brown
5557,Bag,Gray,Light Slate Gray,Slate Gray,Dim Gray,Rosy Brown
5558,Bag,Dark Gray,Silver,Tan,Lightsteel Blue,Dark Sea Green
5559,Bag,Gray,Light Slate Gray,Slate Gray,Rosy Brown,Cadet Blue
5560,Bag,Rosy Brown,Peru,Gray,Dark Salmon,Dark Gray
5561,Bag,Dim Gray,Gray,Slate Gray,Dark Slate Gray,Darkolive Green
5562,Bag,Slate Gray,Gray,Light Slate Gray,Steel Blue,Dim Gray
5563,Bag,Dark Gray,Lightsteel Blue,Silver,Thistle,Plum
5564,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5565,Bag,Rosy Brown,Dark Gray,Light Slate Gray,Gray,Cadet Blue
5566,Bag,Dark Gray,Tan,Dark Sea Green,Rosy Brown,Silver
5567,Bag,Dark Salmon,Rosy Brown,Tan,Dark Gray,Burly Wood
5568,Bag,Dim Gray,Slate Gray,Gray,Teal,Light Slate Gray
5569,Bag,Gray,Light Slate Gray,Slate Gray,Rosy Brown,Cadet Blue
5570,Bag,Tan,Dark Khaki,Burly Wood,Dark Sea Green,Dark Salmon
5571,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5572,Bag,Rosy Brown,Dark Gray,Tan,Cadet Blue,Gray
5573,Bag,Dark Gray,Silver,Rosy Brown,Cadet Blue,Lightsteel Blue
5574,Bag,Dark Gray,Silver,Thistle,Lightsteel Blue,Tan
5575,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5576,Bag,Dim Gray,Gray,Slate Gray,Light Slate Gray,Sienna
5577,Bag,Gray,Light Slate Gray,Slate Gray,Rosy Brown,Cadet Blue
5578,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5579,Bag,Dark Gray,Tan,Rosy Brown,Silver,Burly Wood
5580,Bag,Dark Gray,Rosy Brown,Tan,Silver,Cadet Blue
5581,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5582,Bag,Tan,Burly Wood,Silver,Light Gray,Light Pink
5583,Bag,Steel Blue,Slate Gray,Dim Gray,Light Slate Gray,Gray
5584,Bag,Silver,Dark Gray,Thistle,Lightsteel Blue,Tan
5585,Bag,Dim Gray,Dark Slate Gray,Dark Slate Blue,Slate Gray,Gray
5586,Bag,Rosy Brown,Dark Gray,Tan,Dark Salmon,Silver
5587,Bag,Silver,Tan,Thistle,Dark Gray,Light Gray
5588,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5589,Bag,Dark Gray,Tan,Rosy Brown,Silver,Dark Salmon
5590,Bag,Gray,Dim Gray,Slate Gray,Light Slate Gray,Teal
5591,Bag,Rosy Brown,Dark Gray,Light Slate Gray,Gray,Cadet Blue
5592,Bag,Light Gray,Gainsboro,Peachpuff,Misty Rose,Pink
5593,Bag,Gray,Dim Gray,Slate Gray,Light Slate Gray,Teal
5594,Bag,Gainsboro,Misty Rose,Lavender,Light Gray,Antique White
5595,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5596,Bag,Rosy Brown,Dark Gray,Light Slate Gray,Gray,Cadet Blue
5597,Bag,Gray,Rosy Brown,Light Slate Gray,Slate Gray,Dim Gray
5598,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5599,Bag,Rosy Brown,Dark Gray,Tan,Cadet Blue,Gray
5600,Bag,Rosy Brown,Dark Gray,Light Slate Gray,Gray,Cadet Blue
5601,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5602,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5603,Bag,Pink,Light Pink,Light Gray,Peachpuff,Thistle
5604,Bag,Silver,Light Gray,Thistle,Tan,Lightsteel Blue
5605,Bag,Gray,Light Slate Gray,Slate Gray,Rosy Brown,Cadet Blue
5606,Bag,Dim Gray,Gray,Slate Gray,Light Slate Gray,Teal
5607,Bag,Rosy Brown,Peru,Gray,Dark Salmon,Dark Gray
5608,Bag,Light Slate Gray,Rosy Brown,Gray,Slate Gray,Dark Gray
5609,Bag,Dark Gray,Rosy Brown,Tan,Silver,Dark Salmon
5610,Bag,Gray,Dim Gray,Slate Gray,Light Slate Gray,Steel Blue
5611,Bag,Tan,Burly Wood,Silver,Dark Gray,Dark Salmon
5612,Bag,Rosy Brown,Dark Gray,Tan,Cadet Blue,Gray
5613,Bag,Rosy Brown,Dark Gray,Gray,Light Slate Gray,Cadet Blue
5614,Bag,Tan,Silver,Burly Wood,Light Pink,Thistle
5615,Bag,Light Slate Gray,Gray,Slate Gray,Rosy Brown,Cadet Blue
5616,Bag,Rosy Brown,Dark Gray,Tan,Dark Salmon,Silver
5617,Bag,Dark Gray,Rosy Brown,Tan,Silver,Dark Sea Green
5618,Bag,Gray,Light Slate Gray,Slate Gray,Rosy Brown,Cadet Blue
5619,Bag,Light Slate Gray,Gray,Slate Gray,Rosy Brown,Cadet Blue
5620,Bag,Indian Red,Pale Violet Red,Gray,Dim Gray,Slate Gray
5621,Bag,Rosy Brown,Dark Gray,Light Slate Gray,Gray,Cadet Blue
5622,Bag,Dark Gray,Silver,Lightsteel Blue,Thistle,Tan
5623,Bag,Rosy Brown,Indian Red,Light Coral,Peru,Dark Salmon
5624,Bag,Tan,Burly Wood,Silver,Dark Gray,Dark Salmon
5625,Bag,Gray,Rosy Brown,Light Slate Gray,Slate Gray,Dark Gray
5626,Bag,Gray,Dim Gray,Sienna,Slate Gray,Light Slate Gray
5627,Bag,Light Gray,Silver,Light Blue,Lightsteel Blue,Gainsboro
5628,Bag,Goldenrod,Sandy Brown,Dark Khaki,Burly Wood,Orange
5629,Bag,Rosy Brown,Dark Gray,Dark Salmon,Gray,Tan
5630,Bag,Gray,Dim Gray,Slate Gray,Darkolive Green,Sienna
5631,Bag,Rosy Brown,Dark Salmon,Dark Gray,Tan,Burly Wood
5632,Bag,Indian Red,Rosy Brown,Light Coral,Pale Violet Red,Peru
5633,Bag,Gray,Light Slate Gray,Rosy Brown,Cadet Blue,Slate Gray
5634,Bag,Dark Gray,Tan,Rosy Brown,Silver,Dark Salmon
5635,Bag,Rosy Brown,Dark Gray,Light Slate Gray,Gray,Cadet Blue
5636,Bag,Tan,Dark Gray,Burly Wood,Silver,Dark Salmon
5637,Bag,Light Gray,Silver,Light Blue,Lightsteel Blue,Gainsboro
5638,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5639,Bag,Peru,Sienna,Chocolate,Dark Goldenrod,Indian Red
5640,Bag,Light Gray,Gainsboro,Powder Blue,Light Blue,Silver
5641,Bag,Silver,Light Gray,Thistle,Tan,Gainsboro
5642,Bag,Dark Khaki,Burly Wood,Sandy Brown,Goldenrod,Tan
5643,Bag,Dark Gray,Rosy Brown,Tan,Dark Salmon,Silver
5644,Bag,Dim Gray,Slate Gray,Gray,Light Slate Gray,Steel Blue
5645,Bag,Gray,Slate Gray,Light Slate Gray,Dim Gray,Rosy Brown
5646,Bag,Silver,Lightsteel Blue,Thistle,Light Gray,Light Blue
5647,Bag,Gray,Light Slate Gray,Slate Gray,Cadet Blue,Dim Gray
5648,Bag,Peru,Indian Red,Light Coral,Dark Salmon,Rosy Brown
5649,Bag,Dim Gray,Gray,Slate Gray,Dark Slate Gray,Teal
5650,Bag,Gray,Rosy Brown,Light Slate Gray,Slate Gray,Cadet Blue
5651,Bag,Gray,Light Slate Gray,Slate Gray,Dim Gray,Rosy Brown
5652,Bag,Light Slate Gray,Gray,Slate Gray,Cadet Blue,Rosy Brown
5653,Bag,Rosy Brown,Dark Gray,Tan,Cadet Blue,Gray
5654,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5655,Bag,Gray,Slate Gray,Light Slate Gray,Dim Gray,Steel Blue
5656,Bag,Gray,Slate Gray,Light Slate Gray,Dim Gray,Cadet Blue
5657,Bag,Silver,Light Gray,Thistle,Pink,Lightsteel Blue
5658,Bag,Rosy Brown,Gray,Light Slate Gray,Slate Gray,Dark Gray
5659,Bag,Dark Gray,Rosy Brown,Silver,Tan,Cadet Blue
5660,Bag,Gainsboro,Light Gray,Misty Rose,Lavender,Antique White
5661,Bag,Gray,Light Slate Gray,Slate Gray,Dim Gray,Rosy Brown
5662,Bag,Dark Gray,Silver,Tan,Lightsteel Blue,Dark Sea Green
5663,Bag,Rosy Brown,Gray,Light Slate Gray,Dark Gray,Slate Gray
5664,Bag,Gray,Light Slate Gray,Slate Gray,Dim Gray,Rosy Brown
5665,Bag,Dim Gray,Slate Gray,Gray,Light Slate Gray,Teal
5666,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5667,Bag,Light Slate Gray,Gray,Slate Gray,Rosy Brown,Cadet Blue
5668,Bag,Rosy Brown,Gray,Light Slate Gray,Slate Gray,Dark Gray
5669,Bag,Light Slate Gray,Gray,Rosy Brown,Slate Gray,Cadet Blue
5670,Bag,Tan,Dark Gray,Rosy Brown,Dark Salmon,Burly Wood
5671,Bag,Rosy Brown,Dark Gray,Light Slate Gray,Gray,Cadet Blue
5672,Bag,Dark Gray,Rosy Brown,Silver,Thistle,Lightsteel Blue
5673,Bag,Silver,Thistle,Light Gray,Pink,Light Pink
5674,Bag,Gray,Light Slate Gray,Slate Gray,Rosy Brown,Cadet Blue
5675,Bag,Silver,Light Gray,Thistle,Pink,Light Pink
5676,Bag,Gray,Dim Gray,Slate Gray,Light Slate Gray,Rosy Brown
5677,Bag,Rosy Brown,Dark Gray,Tan,Cadet Blue,Gray
5678,Bag,Gray,Light Slate Gray,Slate Gray,Dim Gray,Rosy Brown
5679,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5680,Bag,Light Gray,Silver,Gainsboro,Thistle,Light Blue
5681,Bag,Gray,Light Slate Gray,Rosy Brown,Slate Gray,Cadet Blue
5682,Bag,Light Slate Gray,Gray,Rosy Brown,Cadet Blue,Dark Gray
5683,Bag,Silver,Lightsteel Blue,Dark Gray,Thistle,Light Gray
5684,Bag,Gray,Light Slate Gray,Slate Gray,Dim Gray,Rosy Brown
5685,Bag,Gray,Rosy Brown,Light Slate Gray,Slate Gray,Cadet Blue
5686,Bag,Dark Gray,Silver,Thistle,Lightsteel Blue,Tan
5687,Bag,Rosy Brown,Dark Gray,Gray,Light Slate Gray,Cadet Blue
5688,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
5689,Bag,Dark Gray,Rosy Brown,Silver,Thistle,Lightsteel Blue
5690,Bag,Gray,Light Slate Gray,Slate Gray,Rosy Brown,Cadet Blue
5691,Bag,Silver,Thistle,Light Gray,Pink,Light Pink
5692,Bag,Rosy Brown,Indian Red,Gray,Pale Violet Red,Light Coral
5693,Bag,Light Gray,Gainsboro,Powder Blue,Light Blue,Silver
5694,Bag,Rosy Brown,Dark Gray,Gray,Cadet Blue,Light Slate Gray
5695,Bag,Dark Gray,Rosy Brown,Light Slate Gray,Silver,Cadet Blue
5696,Bag,Indian Red,Sienna,Pale Violet Red,Gray,Rosy Brown
